timestamp,NO2,O3,PM10,PM25
2016-04-14 06:00:00,58.0,22.0,22.4,15.4
2016-04-14 07:00:00,69.7,23.3,23.3,16.2
2016-04-14 08:00:00,75.9,19.7,22.2,16.7
2016-04-14 09:00:00,66.7,30.0,26.0,18.0
2016-04-14 10:00:00,42.0,50.8,19.0,10.3
2016-04-14 11:00:00,42.6,48.0,17.5,10.1
2016-04-14 12:00:00,27.5,64.4,14.8,9.1
2016-04-14 13:00:00,30.3,58.8,22.4,11.6
2016-04-14 14:00:00,30.3,60.3,17.6,8.6
2016-04-14 15:00:00,33.4,57.6,12.4,7.9
2016-04-14 16:00:00,18.7,67.3,10.7,3.4
2016-04-14 17:00:00,30.5,55.4,9.7,4.3
2016-04-14 18:00:00,28.9,54.9,8.3,5.3
2016-04-14 19:00:00,26.4,57.8,8.6,6.9
2016-04-14 20:00:00,23.0,56.8,10.1,5.6
2016-04-14 21:00:00,25.3,52.7,10.9,7.1
2016-04-14 22:00:00,24.1,53.0,12.6,9.2
2016-04-14 23:00:00,16.4,60.4,7.3,4.8
2016-04-15 00:00:00,27.0,45.9,9.6,4.8
2016-04-15 01:00:00,13.5,68.8,3.3,2.8
2016-04-15 02:00:00,4.3,72.8,3.1,-0.2
2016-04-15 03:00:00,7.3,63.2,5.5,2.9
2016-04-15 04:00:00,16.3,51.4,7.0,6.3
2016-04-15 05:00:00,25.2,42.6,9.3,6.8
2016-04-15 06:00:00,65.7,14.7,12.6,8.1
2016-04-15 07:00:00,53.7,19.6,16.4,9.3
2016-04-15 08:00:00,35.2,33.6,13.7,8.4
2016-04-15 09:00:00,31.8,42.0,20.6,7.5
2016-04-15 10:00:00,49.3,31.8,14.6,12.0
2016-04-15 11:00:00,56.8,33.4,14.6,6.6
2016-04-15 12:00:00,40.3,37.2,12.4,6.3
2016-04-15 13:00:00,49.3,28.8,9.9,7.9
2016-04-15 14:00:00,38.0,35.8,11.7,3.8
2016-04-15 15:00:00,45.0,33.6,9.5,3.1
2016-04-15 16:00:00,93.3,5.1,10.0,7.0
2016-04-15 17:00:00,87.0,3.4,14.9,9.8
2016-04-15 18:00:00,87.2,2.9,14.9,9.9
2016-04-15 19:00:00,70.6,8.7,10.8,9.4
2016-04-15 20:00:00,59.9,9.6,16.3,10.1
2016-04-15 21:00:00,45.1,15.8,13.4,9.6
2016-04-15 22:00:00,49.4,21.4,12.5,6.0
2016-04-15 23:00:00,41.3,23.5,15.9,13.6
2016-04-16 00:00:00,43.8,19.5,11.2,10.7
2016-04-16 01:00:00,59.0,14.7,12.6,10.5
2016-04-16 02:00:00,45.0,24.4,10.6,10.2
2016-04-16 03:00:00,40.4,43.5,6.1,1.4
2016-04-16 04:00:00,49.0,37.5,5.3,4.1
2016-04-16 05:00:00,37.3,39.6,9.1,7.2
2016-04-16 06:00:00,56.2,34.1,13.2,10.0
2016-04-16 07:00:00,60.2,21.8,16.0,13.2
2016-04-16 08:00:00,52.6,24.0,9.3,5.5
2016-04-16 09:00:00,43.4,23.8,6.3,8.3
2016-04-16 10:00:00,47.5,20.0,6.2,2.0
2016-04-16 11:00:00,44.9,21.2,5.8,2.8
2016-04-16 12:00:00,45.7,20.2,7.8,3.7
2016-04-16 13:00:00,41.0,24.4,6.7,6.0
2016-04-16 14:00:00,39.6,28.9,6.4,6.7
2016-04-16 15:00:00,47.2,23.8,9.6,5.3
2016-04-16 16:00:00,47.3,23.4,9.0,5.4
2016-04-16 17:00:00,59.2,19.4,7.4,4.9
2016-04-16 18:00:00,55.6,20.7,10.2,4.1
2016-04-16 19:00:00,55.8,20.0,8.3,6.3
2016-04-16 20:00:00,66.9,10.8,9.3,7.4
2016-04-16 21:00:00,66.6,8.8,10.7,6.6
2016-04-16 22:00:00,61.8,11.2,8.9,9.0
2016-04-16 23:00:00,44.8,20.6,4.9,5.3
2016-04-17 00:00:00,39.4,27.2,6.1,4.1
2016-04-17 01:00:00,30.4,26.0,5.0,4.9
2016-04-17 02:00:00,33.6,26.5,7.0,3.5
2016-04-17 03:00:00,31.4,26.6,4.1,5.8
2016-04-17 04:00:00,36.0,21.8,9.1,5.2
2016-04-17 05:00:00,30.6,22.2,11.0,7.7
2016-04-17 06:00:00,37.8,21.6,12.0,9.3
2016-04-17 07:00:00,36.8,24.8,13.9,7.4
2016-04-17 08:00:00,22.1,39.3,8.9,7.0
2016-04-17 09:00:00,27.5,39.6,8.1,3.0
2016-04-17 10:00:00,37.0,37.6,7.7,6.7
2016-04-17 11:00:00,31.1,40.2,9.2,0.5
2016-04-17 12:00:00,32.1,42.2,10.5,2.2
2016-04-17 13:00:00,24.2,52.0,7.9,1.9
2016-04-17 14:00:00,35.3,41.3,3.7,5.8
2016-04-17 15:00:00,30.4,50.6,7.6,2.2
2016-04-17 16:00:00,33.1,44.8,6.7,4.0
2016-04-17 17:00:00,51.5,42.8,7.2,4.6
2016-04-17 18:00:00,61.2,39.6,6.1,3.2
2016-04-17 19:00:00,49.2,39.4,5.8,4.5
2016-04-17 20:00:00,81.2,23.5,10.1,4.5
2016-04-17 21:00:00,63.7,15.9,11.9,7.5
2016-04-17 22:00:00,69.1,6.4,11.8,9.1
2016-04-17 23:00:00,63.3,8.8,14.1,9.8
2016-04-18 00:00:00,57.7,9.1,15.1,11.5
2016-04-18 01:00:00,35.7,22.9,11.7,8.3
2016-04-18 02:00:00,37.2,19.4,12.8,12.3
2016-04-18 03:00:00,26.5,25.3,13.7,10.1
2016-04-18 04:00:00,35.5,18.0,14.6,7.4
2016-04-18 05:00:00,42.9,13.6,16.3,11.3
2016-04-18 06:00:00,60.6,9.6,17.5,13.6
2016-04-18 07:00:00,54.2,17.4,21.4,15.0
2016-04-18 08:00:00,42.7,28.9,21.3,13.1
2016-04-18 09:00:00,41.0,44.1,14.9,9.7
2016-04-18 10:00:00,61.7,33.1,13.9,7.6
2016-04-18 11:00:00,55.2,39.4,12.1,7.5
2016-04-18 12:00:00,55.2,39.0,14.8,4.9
2016-04-18 13:00:00,36.5,51.8,16.5,8.1
2016-04-18 14:00:00,32.5,51.0,13.1,13.6
2016-04-18 15:00:00,30.8,47.0,15.5,9.4
2016-04-18 16:00:00,31.3,49.6,13.2,8.4
2016-04-18 17:00:00,39.8,43.0,14.5,10.8
2016-04-18 18:00:00,53.4,34.7,18.0,11.1
2016-04-18 19:00:00,53.4,29.4,15.3,10.0
2016-04-18 20:00:00,61.6,27.2,14.7,9.4
2016-04-18 21:00:00,63.0,17.4,14.6,6.8
2016-04-18 22:00:00,63.4,14.4,17.8,8.2
2016-04-18 23:00:00,55.0,25.2,13.9,6.6
2016-04-19 00:00:00,31.2,30.1,14.1,6.8
2016-04-19 01:00:00,26.6,31.1,12.5,6.5
2016-04-19 02:00:00,19.5,36.0,13.2,5.2
2016-04-19 03:00:00,27.6,29.0,11.3,5.4
2016-04-19 04:00:00,22.5,33.2,10.9,5.2
2016-04-19 05:00:00,44.6,18.0,9.6,7.4
2016-04-19 06:00:00,54.3,10.2,14.2,4.3
2016-04-19 07:00:00,58.8,11.4,19.2,9.0
2016-04-19 08:00:00,58.6,20.2,17.5,9.5
2016-04-19 09:00:00,47.1,37.0,12.0,11.2
2016-04-19 10:00:00,48.7,40.7,14.0,10.0
2016-04-19 11:00:00,38.6,50.2,15.5,9.5
2016-04-19 12:00:00,35.8,49.9,15.8,10.6
2016-04-19 13:00:00,34.1,54.8,21.3,9.0
2016-04-19 14:00:00,39.6,49.2,18.0,9.4
2016-04-19 15:00:00,50.1,43.4,19.6,10.1
2016-04-19 16:00:00,45.1,38.0,18.2,13.9
2016-04-19 17:00:00,35.1,44.3,17.2,10.2
2016-04-19 18:00:00,59.0,26.2,23.6,12.2
2016-04-19 19:00:00,55.3,29.2,21.5,11.1
2016-04-19 20:00:00,53.3,27.2,23.6,6.9
2016-04-19 21:00:00,55.8,18.4,21.8,9.6
2016-04-19 22:00:00,45.4,24.8,17.4,7.4
2016-04-19 23:00:00,36.5,32.3,19.8,7.1
2016-04-20 00:00:00,20.8,42.8,19.3,7.2
2016-04-20 01:00:00,14.9,37.7,20.7,6.5
2016-04-20 02:00:00,22.5,32.0,16.9,7.9
2016-04-20 03:00:00,27.5,27.6,19.0,7.2
2016-04-20 04:00:00,36.8,18.9,21.7,8.9
2016-04-20 05:00:00,47.9,9.4,24.8,10.2
2016-04-20 06:00:00,61.1,5.6,29.4,11.4
2016-04-20 07:00:00,62.5,10.6,30.4,13.7
2016-04-20 08:00:00,52.0,23.6,31.2,12.2
2016-04-20 09:00:00,47.8,32.3,24.2,12.9
2016-04-20 10:00:00,47.1,35.0,26.5,10.9
2016-04-20 11:00:00,47.4,32.2,28.6,13.1
2016-04-20 12:00:00,50.0,31.1,31.5,10.1
2016-04-20 13:00:00,42.0,40.6,27.5,9.4
2016-04-20 14:00:00,37.0,43.4,28.9,12.4
2016-04-20 15:00:00,47.1,36.4,27.1,7.9
2016-04-20 16:00:00,43.7,38.0,23.8,12.8
2016-04-20 17:00:00,47.5,40.6,19.9,9.7
2016-04-20 18:00:00,54.0,36.1,19.6,5.8
2016-04-20 19:00:00,46.7,38.8,24.1,9.8
2016-04-20 20:00:00,35.6,44.8,24.4,11.0
2016-04-20 21:00:00,36.4,38.6,23.8,11.6
2016-04-20 22:00:00,29.1,40.0,22.6,8.9
2016-04-20 23:00:00,33.2,30.8,29.4,13.2
2016-04-21 00:00:00,23.1,37.1,23.7,10.0
2016-04-21 01:00:00,17.6,34.4,21.9,8.9
2016-04-21 02:00:00,16.3,34.8,23.0,10.4
2016-04-21 03:00:00,17.4,32.4,24.9,9.0
2016-04-21 04:00:00,26.2,24.0,26.5,11.9
2016-04-21 05:00:00,38.5,15.5,28.1,13.2
2016-04-21 06:00:00,47.7,11.8,33.6,13.9
2016-04-21 07:00:00,50.1,13.0,35.6,19.7
2016-04-21 08:00:00,60.6,11.2,36.4,19.0
2016-04-21 09:00:00,55.0,15.2,37.8,19.4
2016-04-21 10:00:00,49.1,26.2,39.2,25.6
2016-04-21 11:00:00,45.2,37.0,39.6,27.4
2016-04-21 12:00:00,50.9,37.6,38.4,27.1
2016-04-21 13:00:00,52.2,41.4,36.1,18.9
2016-04-21 14:00:00,47.2,47.8,34.0,19.0
2016-04-21 15:00:00,59.0,41.0,27.4,18.4
2016-04-21 16:00:00,55.3,37.4,27.3,14.6
2016-04-21 17:00:00,63.3,26.9,21.3,13.1
2016-04-21 18:00:00,68.5,19.8,18.2,12.0
2016-04-21 19:00:00,48.1,34.0,18.1,10.3
2016-04-21 20:00:00,44.9,33.2,20.2,10.6
2016-04-21 21:00:00,32.4,43.8,18.7,10.1
2016-04-21 22:00:00,40.4,35.8,20.3,10.9
2016-04-21 23:00:00,26.3,45.8,20.0,12.5
2016-04-22 00:00:00,19.7,48.7,19.2,8.9
2016-04-22 01:00:00,10.4,55.9,18.2,6.1
2016-04-22 02:00:00,8.9,57.1,15.4,5.6
2016-04-22 03:00:00,13.9,52.1,15.1,4.6
2016-04-22 04:00:00,19.8,45.6,12.5,6.1
2016-04-22 05:00:00,40.8,29.2,17.8,8.4
2016-04-22 06:00:00,50.5,19.6,21.1,9.4
2016-04-22 07:00:00,49.1,20.6,26.2,14.5
2016-04-22 08:00:00,45.6,26.8,29.0,16.0
2016-04-22 09:00:00,45.3,34.7,29.7,15.3
2016-04-22 10:00:00,51.9,35.9,27.5,13.7
2016-04-22 11:00:00,51.3,35.8,48.7,15.8
2016-04-22 12:00:00,55.7,32.2,27.7,16.6
2016-04-22 13:00:00,64.6,24.1,26.1,14.1
2016-04-22 14:00:00,63.1,18.0,23.7,10.0
2016-04-22 15:00:00,69.2,14.9,23.1,11.5
2016-04-22 16:00:00,59.7,19.4,21.8,9.4
2016-04-22 17:00:00,56.8,20.1,15.1,7.9
2016-04-22 18:00:00,58.9,20.0,17.0,11.0
2016-04-22 19:00:00,41.3,29.1,17.1,10.3
2016-04-22 20:00:00,34.8,33.4,14.3,8.1
2016-04-22 21:00:00,32.5,31.6,14.7,8.5
2016-04-22 22:00:00,38.8,21.2,15.7,7.6
2016-04-22 23:00:00,27.0,35.0,12.6,5.6
2016-04-23 00:00:00,40.5,,12.0,7.6
2016-04-23 01:00:00,37.4,17.3,12.9,4.5
2016-04-23 02:00:00,32.3,20.2,13.1,5.9
2016-04-23 03:00:00,34.7,21.0,11.4,3.7
2016-04-23 04:00:00,35.0,21.1,11.2,3.0
2016-04-23 05:00:00,32.9,21.8,8.7,4.7
2016-04-23 06:00:00,40.5,17.6,11.0,7.6
2016-04-23 07:00:00,32.4,26.2,11.9,6.2
2016-04-23 08:00:00,45.3,24.4,13.0,7.8
2016-04-23 09:00:00,39.4,29.2,15.2,7.0
2016-04-23 10:00:00,39.9,33.3,10.6,3.9
2016-04-23 11:00:00,35.8,37.8,12.9,4.5
2016-04-23 12:00:00,35.9,36.6,9.7,6.7
2016-04-23 13:00:00,39.0,35.2,11.3,11.2
2016-04-23 14:00:00,37.9,37.3,12.3,9.1
2016-04-23 15:00:00,49.1,31.4,13.5,3.9
2016-04-23 16:00:00,45.6,34.8,13.9,8.4
2016-04-23 17:00:00,52.4,32.4,19.0,8.7
2016-04-23 18:00:00,63.0,18.4,15.2,9.4
2016-04-23 19:00:00,48.9,27.4,14.5,9.8
2016-04-23 20:00:00,56.1,18.1,16.9,11.2
2016-04-23 21:00:00,58.4,19.2,16.2,13.1
2016-04-23 22:00:00,34.5,34.4,12.7,9.4
2016-04-23 23:00:00,48.6,23.4,14.4,10.8
2016-04-24 00:00:00,46.3,23.1,16.6,8.8
2016-04-24 01:00:00,38.8,26.5,12.8,7.3
2016-04-24 02:00:00,23.4,38.8,11.3,5.3
2016-04-24 03:00:00,22.8,34.0,10.3,5.4
2016-04-24 04:00:00,18.9,41.2,8.0,7.0
2016-04-24 05:00:00,33.5,35.0,8.2,3.0
2016-04-24 06:00:00,45.5,32.6,7.7,3.7
2016-04-24 07:00:00,41.7,35.4,11.4,5.3
2016-04-24 08:00:00,36.5,43.3,13.2,9.9
2016-04-24 09:00:00,41.8,42.2,8.6,6.1
2016-04-24 10:00:00,41.1,43.2,10.1,6.1
2016-04-24 11:00:00,37.7,45.9,9.0,6.5
2016-04-24 12:00:00,39.6,45.0,8.4,4.6
2016-04-24 13:00:00,45.0,39.0,9.9,3.7
2016-04-24 14:00:00,43.4,38.2,9.3,6.6
2016-04-24 15:00:00,55.5,33.2,10.1,5.4
2016-04-24 16:00:00,55.3,30.6,9.2,6.8
2016-04-24 17:00:00,43.3,33.7,14.4,7.0
2016-04-24 18:00:00,35.8,36.2,12.4,5.0
2016-04-24 19:00:00,44.4,25.6,12.0,6.1
2016-04-24 20:00:00,33.2,32.0,10.1,5.4
2016-04-24 21:00:00,41.7,29.0,8.0,6.1
2016-04-24 22:00:00,53.6,27.4,9.9,5.6
2016-04-24 23:00:00,52.3,18.4,17.0,10.7
2016-04-25 00:00:00,45.0,23.5,14.4,10.4
2016-04-25 01:00:00,39.9,19.8,17.9,13.4
2016-04-25 02:00:00,27.3,24.2,14.5,12.1
2016-04-25 03:00:00,23.7,24.8,12.1,9.3
2016-04-25 04:00:00,25.5,22.4,10.0,8.0
2016-04-25 05:00:00,33.4,19.4,9.8,5.4
2016-04-25 06:00:00,53.5,9.4,11.3,6.4
2016-04-25 07:00:00,57.2,7.4,13.2,9.8
2016-04-25 08:00:00,65.0,11.6,18.1,10.0
2016-04-25 09:00:00,55.9,21.1,13.8,5.0
2016-04-25 10:00:00,54.4,28.6,8.4,8.1
2016-04-25 11:00:00,59.4,25.2,8.6,6.2
2016-04-25 12:00:00,52.1,25.2,8.0,5.2
2016-04-25 13:00:00,57.6,29.4,6.5,5.4
2016-04-25 14:00:00,54.3,27.2,7.5,3.5
2016-04-25 15:00:00,59.6,22.7,8.3,4.1
2016-04-25 16:00:00,60.2,16.9,14.5,6.8
2016-04-25 17:00:00,53.2,21.4,13.4,7.0
2016-04-25 18:00:00,40.0,37.6,13.4,10.0
2016-04-25 19:00:00,43.9,32.8,12.3,6.0
2016-04-25 20:00:00,53.8,26.3,9.5,5.1
2016-04-25 21:00:00,44.8,32.8,11.1,6.4
2016-04-25 22:00:00,,32.0,12.0,8.7
2016-04-25 23:00:00,,29.4,12.8,10.5
2016-04-26 00:00:00,,40.9,11.6,8.0
2016-04-26 01:00:00,21.7,40.4,10.8,8.0
2016-04-26 02:00:00,40.8,24.7,11.4,6.2
2016-04-26 03:00:00,29.6,34.9,8.5,5.4
2016-04-26 04:00:00,30.7,37.2,7.1,4.3
2016-04-26 05:00:00,44.6,25.4,7.6,5.0
2016-04-26 06:00:00,58.9,18.2,9.3,5.9
2016-04-26 07:00:00,59.3,18.6,9.0,3.7
2016-04-26 08:00:00,54.3,21.0,8.9,7.8
2016-04-26 09:00:00,58.2,25.6,8.2,4.9
2016-04-26 10:00:00,53.7,26.6,11.4,6.7
2016-04-26 11:00:00,54.0,26.8,10.3,7.4
2016-04-26 12:00:00,60.3,25.2,10.8,6.1
2016-04-26 13:00:00,55.3,29.2,5.9,6.0
2016-04-26 14:00:00,58.0,25.9,12.9,6.5
2016-04-26 15:00:00,59.0,27.4,10.2,2.3
2016-04-26 16:00:00,60.0,26.2,9.8,5.7
2016-04-26 17:00:00,62.3,22.6,11.2,3.0
2016-04-26 18:00:00,59.1,23.3,7.6,3.3
2016-04-26 19:00:00,53.1,26.6,7.1,3.7
2016-04-26 20:00:00,50.7,25.1,6.7,5.7
2016-04-26 21:00:00,48.5,26.2,9.3,4.3
2016-04-26 22:00:00,42.0,25.5,9.7,7.7
2016-04-26 23:00:00,43.1,22.2,11.6,7.7
2016-04-27 00:00:00,44.9,21.7,11.0,7.9
2016-04-27 01:00:00,,17.5,10.4,9.9
2016-04-27 02:00:00,23.4,32.0,13.1,8.7
2016-04-27 03:00:00,25.4,32.6,14.1,10.3
2016-04-27 04:00:00,40.0,23.8,15.5,10.8
2016-04-27 05:00:00,46.2,16.6,15.7,12.0
2016-04-27 06:00:00,59.0,11.0,16.0,13.5
2016-04-27 07:00:00,60.7,13.6,19.8,12.2
2016-04-27 08:00:00,46.4,25.3,19.2,9.1
2016-04-27 09:00:00,61.7,21.0,15.5,10.7
2016-04-27 10:00:00,56.9,27.4,15.0,10.0
2016-04-27 11:00:00,,27.6,12.8,4.0
2016-04-27 12:00:00,51.5,30.4,17.2,6.5
2016-04-27 13:00:00,21.5,57.4,12.9,3.7
2016-04-27 14:00:00,54.0,33.1,15.0,
2016-04-27 15:00:00,24.2,56.4,14.6,0.2
2016-04-27 16:00:00,45.6,37.0,14.4,8.6
2016-04-27 17:00:00,62.5,23.6,16.8,5.3
2016-04-27 18:00:00,62.3,20.9,17.1,11.9
2016-04-27 19:00:00,46.9,30.0,18.3,9.0
2016-04-27 20:00:00,40.3,30.8,16.3,11.0
2016-04-27 21:00:00,48.9,21.5,14.5,11.1
2016-04-27 22:00:00,54.7,13.8,14.1,10.6
2016-04-27 23:00:00,56.5,10.6,16.9,17.1
2016-04-28 00:00:00,45.6,23.1,16.8,13.1
2016-04-28 01:00:00,29.8,24.1,23.7,14.1
2016-04-28 02:00:00,28.4,24.4,20.7,19.5
2016-04-28 03:00:00,54.1,21.2,20.0,18.3
2016-04-28 04:00:00,55.0,8.6,20.3,16.1
2016-04-28 05:00:00,50.7,7.8,22.7,14.7
2016-04-28 06:00:00,70.4,8.2,21.1,16.2
2016-04-28 07:00:00,63.9,11.0,19.7,13.0
2016-04-28 08:00:00,41.5,25.2,15.8,8.9
2016-04-28 09:00:00,28.2,37.5,14.4,1.9
2016-04-28 10:00:00,,40.0,13.7,7.4
2016-04-28 11:00:00,,49.9,10.6,4.4
2016-04-28 12:00:00,12.0,52.9,15.8,2.9
2016-04-28 13:00:00,8.5,59.1,10.8,7.9
2016-04-28 14:00:00,11.3,58.8,11.4,6.3
2016-04-28 15:00:00,19.7,52.4,12.4,9.1
2016-04-28 16:00:00,17.6,56.8,11.7,8.2
2016-04-28 17:00:00,20.0,57.4,12.3,10.6
2016-04-28 18:00:00,21.0,57.8,12.7,6.7
2016-04-28 19:00:00,17.0,58.6,15.1,5.6
2016-04-28 20:00:00,18.6,52.3,14.4,7.2
2016-04-28 21:00:00,23.2,43.6,13.1,6.6
2016-04-28 22:00:00,24.1,44.2,7.5,3.9
2016-04-28 23:00:00,15.8,47.6,5.4,0.3
2016-04-29 00:00:00,9.2,59.0,6.4,1.1
2016-04-29 01:00:00,12.7,48.1,7.9,3.3
2016-04-29 02:00:00,12.9,50.4,9.7,3.8
2016-04-29 03:00:00,11.5,51.2,11.5,3.7
2016-04-29 04:00:00,12.9,46.8,10.0,4.8
2016-04-29 05:00:00,18.7,41.2,10.2,2.6
2016-04-29 06:00:00,26.3,38.6,10.9,4.3
2016-04-29 07:00:00,24.6,39.6,14.3,4.4
2016-04-29 08:00:00,23.3,43.0,13.0,8.3
2016-04-29 09:00:00,18.6,47.0,11.1,2.0
2016-04-29 10:00:00,23.5,44.4,11.8,7.1
2016-04-29 11:00:00,14.6,47.6,12.1,4.2
2016-04-29 12:00:00,16.2,47.5,12.2,4.0
2016-04-29 13:00:00,32.2,39.8,12.7,2.4
2016-04-29 14:00:00,28.4,41.3,13.6,0.8
2016-04-29 15:00:00,43.9,42.4,9.5,3.5
2016-04-29 16:00:00,51.7,38.4,6.1,7.2
2016-04-29 17:00:00,44.0,40.4,7.1,5.0
2016-04-29 18:00:00,46.5,36.4,8.4,5.7
2016-04-29 19:00:00,73.8,18.7,7.7,5.9
2016-04-29 20:00:00,46.7,28.8,7.4,6.2
2016-04-29 21:00:00,49.0,26.8,9.5,4.5
2016-04-29 22:00:00,52.4,18.8,8.9,5.4
2016-04-29 23:00:00,51.5,20.0,9.0,5.5
2016-04-30 00:00:00,31.5,29.1,8.6,6.2
2016-04-30 01:00:00,41.5,23.7,10.2,5.9
2016-04-30 02:00:00,40.2,26.6,9.7,5.0
2016-04-30 03:00:00,45.6,19.4,11.2,6.6
2016-04-30 04:00:00,43.6,16.6,10.9,6.9
2016-04-30 05:00:00,50.6,14.2,13.6,6.8
2016-04-30 06:00:00,46.9,20.4,12.6,7.5
2016-04-30 07:00:00,43.1,26.0,14.2,5.2
2016-04-30 08:00:00,32.7,37.0,13.4,3.1
2016-04-30 09:00:00,32.7,44.4,12.4,2.1
2016-04-30 10:00:00,36.0,47.5,11.8,2.6
2016-04-30 11:00:00,32.4,51.2,6.7,5.7
2016-04-30 12:00:00,34.4,51.4,7.3,1.3
2016-04-30 13:00:00,32.9,49.2,11.3,2.3
2016-04-30 14:00:00,35.1,52.2,7.4,2.2
2016-04-30 15:00:00,50.9,38.9,8.6,5.6
2016-04-30 16:00:00,51.7,38.9,5.9,4.0
2016-04-30 17:00:00,48.7,36.2,8.4,3.7
2016-04-30 18:00:00,60.1,26.4,8.6,4.3
2016-04-30 19:00:00,61.0,20.8,,6.5
2016-04-30 20:00:00,62.5,14.1,11.6,8.0
2016-04-30 21:00:00,59.4,18.1,10.3,6.6
2016-04-30 22:00:00,42.7,25.2,12.8,4.1
2016-04-30 23:00:00,52.3,15.2,9.9,6.7
2016-05-01 00:00:00,46.0,28.5,9.6,5.0
2016-05-01 01:00:00,65.3,4.3,12.4,8.2
2016-05-01 02:00:00,76.0,0.6,14.3,10.7
2016-05-01 03:00:00,74.8,2.0,15.3,13.5
2016-05-01 04:00:00,53.2,5.4,14.4,9.7
2016-05-01 05:00:00,53.4,7.8,15.6,11.2
2016-05-01 06:00:00,50.0,13.6,16.8,12.4
2016-05-01 07:00:00,39.6,25.0,16.0,10.2
2016-05-01 08:00:00,25.2,40.2,39.0,7.8
2016-05-01 09:00:00,12.3,56.1,18.3,6.1
2016-05-01 10:00:00,12.3,62.0,12.8,4.7
2016-05-01 11:00:00,12.0,64.2,8.9,2.9
2016-05-01 12:00:00,12.5,68.3,12.8,2.7
2016-05-01 13:00:00,6.1,75.6,8.1,3.4
2016-05-01 14:00:00,5.0,78.6,9.9,5.3
2016-05-01 15:00:00,6.5,77.6,7.2,5.2
2016-05-01 16:00:00,10.8,73.6,9.8,3.8
2016-05-01 17:00:00,14.2,69.2,10.4,7.9
2016-05-01 18:00:00,16.3,67.6,12.0,8.3
2016-05-01 19:00:00,16.3,62.3,13.8,4.6
2016-05-01 20:00:00,15.2,58.4,13.0,8.2
2016-05-01 21:00:00,15.2,56.8,12.1,5.9
2016-05-01 22:00:00,14.4,55.4,12.1,7.9
2016-05-01 23:00:00,13.6,54.0,11.0,7.1
2016-05-02 00:00:00,8.6,54.9,14.1,4.4
2016-05-02 01:00:00,6.9,56.1,12.6,6.1
2016-05-02 02:00:00,5.1,57.6,11.1,10.1
2016-05-02 03:00:00,5.6,53.0,14.6,6.5
2016-05-02 04:00:00,9.1,42.8,12.9,9.6
2016-05-02 05:00:00,10.6,38.2,11.5,9.5
2016-05-02 06:00:00,11.7,34.6,8.7,6.8
2016-05-02 07:00:00,17.2,29.6,12.5,5.3
2016-05-02 08:00:00,11.1,36.8,7.9,5.9
2016-05-02 09:00:00,9.8,39.4,7.9,7.4
2016-05-02 10:00:00,8.4,43.6,10.9,1.7
2016-05-02 11:00:00,8.8,47.4,11.4,8.2
2016-05-02 12:00:00,5.6,56.6,12.0,5.3
2016-05-02 13:00:00,6.0,57.7,16.1,5.7
2016-05-02 14:00:00,6.1,56.6,14.7,7.3
2016-05-02 15:00:00,8.5,52.9,20.1,7.8
2016-05-02 16:00:00,11.3,48.2,13.5,5.8
2016-05-02 17:00:00,21.9,48.2,8.1,5.8
2016-05-02 18:00:00,32.9,49.6,11.3,4.2
2016-05-02 19:00:00,35.5,39.8,,9.1
2016-05-02 20:00:00,42.8,37.8,19.4,10.5
2016-05-02 21:00:00,43.8,34.2,19.0,9.7
2016-05-02 22:00:00,42.9,34.7,13.9,8.2
2016-05-02 23:00:00,37.7,33.2,15.3,5.3
2016-05-03 00:00:00,28.8,30.9,15.0,6.3
2016-05-03 01:00:00,31.3,28.3,13.5,5.4
2016-05-03 02:00:00,25.0,28.3,11.9,6.6
2016-05-03 03:00:00,32.8,21.9,11.3,6.1
2016-05-03 04:00:00,28.8,18.2,12.3,8.4
2016-05-03 05:00:00,44.1,11.7,13.2,5.7
2016-05-03 06:00:00,62.0,13.6,14.1,7.9
2016-05-03 07:00:00,44.3,26.4,27.8,6.6
2016-05-03 08:00:00,51.8,26.2,15.2,4.3
2016-05-03 09:00:00,42.6,38.4,13.4,4.9
2016-05-03 10:00:00,27.1,50.4,14.7,5.0
2016-05-03 11:00:00,14.2,57.6,11.1,6.9
2016-05-03 12:00:00,23.2,55.0,13.7,2.7
2016-05-03 13:00:00,36.7,50.0,14.7,4.9
2016-05-03 14:00:00,43.2,47.8,13.7,3.9
2016-05-03 15:00:00,31.5,54.6,15.3,2.6
2016-05-03 16:00:00,32.2,54.4,13.8,4.5
2016-05-03 17:00:00,31.8,52.8,15.0,6.7
2016-05-03 18:00:00,58.4,39.8,16.2,7.5
2016-05-03 19:00:00,49.8,47.4,17.2,7.7
2016-05-03 20:00:00,78.4,26.6,16.3,8.5
2016-05-03 21:00:00,55.9,22.2,16.2,11.2
2016-05-03 22:00:00,64.7,18.6,19.1,10.8
2016-05-03 23:00:00,58.7,14.1,23.6,12.6
2016-05-04 00:00:00,60.7,9.1,20.8,15.9
2016-05-04 01:00:00,48.4,10.6,23.7,13.8
2016-05-04 02:00:00,45.7,15.5,19.8,13.3
2016-05-04 03:00:00,49.6,10.3,19.3,7.3
2016-05-04 04:00:00,55.5,3.7,17.2,10.1
2016-05-04 05:00:00,62.6,3.0,17.3,9.8
2016-05-04 06:00:00,75.0,4.4,21.8,14.6
2016-05-04 07:00:00,68.7,15.3,21.6,11.2
2016-05-04 08:00:00,38.4,42.0,17.3,6.7
